"GEOID","population","percent_female","percent_white","percent_over_49","X","Y"
"110010110001",663,77.2247360482655,31.0708898944193,33.0316742081448,-77.0156707013928,38.8725326746435
"110010110002",1044,65.0383141762452,70.4980842911877,53.735632183908,-77.0183286557008,38.8672277727546
"110010110003",763,49.1480996068152,83.8794233289646,26.0812581913499,-77.019629952013,38.8758373826341
"110010110004",1629,52.9772866789441,73.3578882750153,37.4462860650706,-77.0158079951986,38.8747100799253
"110010111001",1961,52.9831718510964,29.7297297297297,23.1514533401326,-76.9648987432181,38.9236257895048
"110010111002",2280,51.9736842105263,12.4122807017544,27.7631578947368,-76.9715603615381,38.9286738820253
"110010111003",1459,47.2926662097327,5.96298834818369,48.2522275531186,-76.9661215957342,38.9110773773246
"240317001011",1922,47.4505723204995,76.1186264308013,38.1893860561915,-77.1664670962273,39.2014417040558
"240317001012",1931,54.4795442775764,70.5851890212325,39.4096323148628,-77.1897198903116,39.2156805183866
"240317001013",800,53.125,90.875,41.5,-77.158514648055,39.236414752293
"240317001031",1119,47.1849865951743,89.9016979445934,44.325290437891,-77.1134260938056,39.2468725880274
"240317001032",1017,45.5260570304818,63.6184857423795,42.1828908554572,-77.1043049090919,39.2070544327464
"240317001033",3112,49.7750642673522,60.6041131105398,38.3997429305913,-77.1372437944991,39.1749322840995
"240317001041",2619,45.2462772050401,54.5628102329133,27.3386788850706,-77.1787505765343,39.1890072122168
"240317001042",2125,54.2588235294118,59.6705882352941,23.2,-77.190381994671,39.1934230595816
"240317001043",951,51.3144058885384,65.4048370136698,35.751840168244,-77.1613440856171,39.1912782802815
"240317001051",1693,45.481393975192,54.2232722976964,28.4701712935617,-77.1622752739694,39.17090482451
"240317001052",1698,56.1248527679623,56.5959952885748,35.1590106007067,-77.1716486386131,39.1805329171692
"240317001053",3006,53.9254823685961,46.4737192282102,23.2867598137059,-77.156440407132,39.1851822606786
"240317002041",1206,52.1558872305141,75.1243781094527,39.3864013266998,-77.1992291616669,39.3148633493807
"240317002042",689,46.1538461538462,91.7271407837446,46.589259796807,-77.2472822470156,39.2951197858686
"240317002051",8987,51.6635139646156,39.3457215978636,16.5906309113163,-77.2265233049321,39.2252667826518
"240317002052",2634,57.4791192103265,70.3872437357631,32.1943811693242,-77.2112564116332,39.24614886864
"240317002053",893,56.5509518477044,85.4423292273236,46.2486002239642,-77.2286313893043,39.2627039219237
"240317002061",2103,50.2615311459819,81.0746552543985,27.5796481217309,-77.1925017659608,39.2432335968825
"240317002062",1138,48.2425307557118,86.0281195079086,31.8101933216169,-77.2067331629671,39.2544759670886
"240317002063",2546,51.2568735271013,78.7117046347211,35.1139041633936,-77.1802883602813,39.257828703729
"240317002071",2487,52.8749497386409,63.5705669481303,25.6533976678729,-77.2192463516575,39.2750428572344
"240317002072",2955,51.6074450084602,73.6379018612521,27.8510998307953,-77.2075042844593,39.2726622489718
"240317002081",1098,50,92.6229508196721,40.8925318761384,-77.1992607505839,39.2964821553349
"240317002082",1168,53.7671232876712,81.4212328767123,36.0445205479452,-77.1831986755526,39.2825048142679
"240317003041",941,60.4675876726886,56.2167906482466,32.731137088204,-77.2530072397565,39.1958552554357
"240317003042",2239,46.4046449307727,14.8280482358196,28.3608753907995,-77.2614142540152,39.2145560369038
"240317003043",2251,61.6614837849844,42.4255886272768,33.5850733007552,-77.255853417927,39.2079530479665
"240317003044",2792,59.0616045845272,31.4828080229226,17.621776504298,-77.2640590182129,39.2032137433424
"240317003061",1461,54.5516769336071,36.2765229295003,17.9329226557153,-77.2921495734064,39.1777064243592
"240317003062",3591,49.317738791423,41.6318574213311,22.890559732665,-77.281410025627,39.1699863693892
"240317003063",2762,47.7914554670529,43.1209268645909,17.994207096307,-77.2917469474827,39.1717019494186
"240317003081",1361,48.5672299779574,59.3681116825863,14.8420279206466,-77.281827448158,39.1967798773642
"240317003082",1854,57.7669902912621,48.7594390507012,26.1596548004315,-77.2785829174276,39.19048159087
"240317003083",887,47.4633596392334,48.0270574971815,6.53889515219842,-77.2717873560468,39.2003182989657
"240317003084",2165,47.9907621247113,69.1454965357968,35.2424942263279,-77.2778688765073,39.194433344029
"240317003091",2976,56.0147849462366,53.5618279569892,28.8978494623656,-77.2702415224764,39.1876662864436
"240317003092",2624,51.2957317073171,23.2850609756098,16.0823170731707,-77.2649047698851,39.1863555132413
"240317003101",3670,54.0599455040872,45.6130790190736,28.7465940054496,-77.2858224983404,39.1817860814077
"240317003102",651,61.136712749616,74.347158218126,19.3548387096774,-77.2788789139575,39.1872973787447
"240317003103",1289,59.8913886733902,47.866563227308,10.7835531419705,-77.2753996910791,39.1841670448735
"240317003104",1067,50.6091846298032,79.8500468603561,24.0862230552952,-77.2826887582742,39.1828221197882
"240317003111",4080,49.5343137254902,28.7254901960784,20.1960784313725,-77.2717524146772,39.2256280230503
"240317003112",1052,50.6653992395437,63.9733840304182,32.2243346007605,-77.2445434770847,39.2495285487487
"240317003113",4979,47.5798353082948,44.3060855593493,21.2090781281382,-77.2596003729075,39.236966379851
"240317003121",2568,43.1464174454829,47.702492211838,18.3021806853583,-77.3040299928559,39.215474171868
"240317003122",2035,42.5552825552826,54.7420147420147,31.3513513513514,-77.2978202284687,39.2696960979515
"240317003123",2691,49.8699368264586,39.4648829431438,17.3913043478261,-77.263361928991,39.2648927378917
"240317004001",816,51.2254901960784,78.1862745098039,42.4019607843137,-77.374995295905,39.1838975995058
"240317004002",1445,50.9342560553633,89.4117647058824,42.1453287197232,-77.3634867577195,39.2344513018997
"240317005001",2691,52.0252694165738,79.2642140468227,29.8030471943515,-77.4493968980071,39.1388599762516
"240317005002",1732,50.3464203233256,89.7228637413395,31.4087759815243,-77.3731244814355,39.1157056694801
"240317005003",2315,54.902807775378,89.5464362850972,31.1015118790497,-77.4137209416436,39.1165263398873
"240317006041",2627,48.8770460601447,79.9771602588504,31.2523791397031,-77.3010855544266,39.0787783985803
"240317006042",1124,50.4448398576512,71.085409252669,45.2846975088968,-77.2959988691721,39.1184029361435
"240317006043",1335,53.0337078651685,74.2322097378277,26.2172284644195,-77.3199670518965,39.1004141077997
"240317006044",1376,45.0581395348837,68.8226744186046,36.3372093023256,-77.2645537185551,39.1256567925658
"240317006061",1467,52.760736196319,68.0299931833674,35.9918200408998,-77.2506090755185,39.0871939291899
"240317006062",933,47.2668810289389,43.4083601286174,35.2625937834941,-77.2304076943596,39.101253677776
"240317006063",1944,47.119341563786,61.9855967078189,34.1049382716049,-77.2401966772745,39.0985933952
"240317006071",1466,55.5934515688949,32.7421555252388,33.6289222373806,-77.2219844753981,39.0908706018429
"240317006072",1392,52.3706896551724,33.2614942528736,26.4367816091954,-77.2233591842365,39.098774039937
"240317006073",1558,50.0641848523748,43.9024390243902,20.3465982028241,-77.2141848395361,39.0956744838801
"240317006074",3008,51.8949468085106,38.2978723404255,33.311170212766,-77.2352548298455,39.0862717031304
"240317006081",1538,52.4707412223667,63.5240572171652,43.3029908972692,-77.2753138886565,39.0524888551199
"240317006082",2818,52.5195173882186,49.9290276792051,38.360539389638,-77.2482175677656,39.0724920508903
"240317006083",1251,47.0023980815348,55.3956834532374,34.2126298960831,-77.2491231667759,39.0486975571679
"240317006101",2111,48.6972998578873,69.7299857887257,32.2595926101374,-77.2530295694029,39.1399478516611
"240317006111",2240,54.4642857142857,30.0446428571429,25.0446428571429,-77.323813908282,39.1512808984298
"240317006112",3522,49.3753549119818,37.9613855763771,30.3520726859739,-77.3107960821124,39.1693292757193
"240317006131",2007,43.8465371200797,45.6900847035376,38.3657199800698,-77.3072695941727,39.1392856363691
"240317006132",2457,51.5262515262515,57.5091575091575,29.6703296703297,-77.2803137156504,39.146331946094
"240317006133",990,50.7070707070707,56.7676767676768,26.1616161616162,-77.2861332290167,39.1347902497113
"240317006134",843,66.1921708185053,61.3285883748517,37.0106761565836,-77.2801912744382,39.1588293468641
"240317006141",1505,55.5481727574751,59.1362126245847,31.6943521594684,-77.2737005815343,39.155882744848
"240317006142",1234,48.7034035656402,49.0275526742301,16.8557536466775,-77.2633493527391,39.1521588797621
"240317006143",2396,46.4524207011686,39.8163606010017,20.534223706177,-77.2715202123667,39.147863783559
"240317006151",1410,49.0070921985816,75.1063829787234,28.7943262411348,-77.2599110409108,39.1059538747507
"240317006152",1595,52.6645768025078,72.4137931034483,31.2852664576803,-77.2607625764221,39.0941829588142
"240317006161",1195,52.8870292887029,39.8326359832636,24.5188284518828,-77.257957520455,39.1141811553197
"240317006162",1923,56.6822672906916,69.9427977119085,30.9932397295892,-77.2467944932237,39.1113374526242
"240317006163",1557,49.1329479768786,66.5382145150931,31.470777135517,-77.2498478755681,39.1043869454075
"240317007041",920,47.1739130434783,58.1521739130435,32.3913043478261,-77.1868320328673,39.138047804681
"240317007042",1479,52.1298174442191,41.446923597025,31.1020960108181,-77.1762114956696,39.1270956639494
"240317007043",621,47.8260869565217,40.0966183574879,10.9500805152979,-77.1907382831126,39.1358181259208
"240317007061",3114,49.1329479768786,38.150289017341,17.7585099550417,-77.2281053665062,39.1521954833401
"240317007062",1394,51.7216642754663,34.7202295552367,22.9555236728838,-77.2392296881645,39.1520214668891
"240317007101",1594,48.6825595984944,51.5683814303639,30.9284818067754,-77.1640119848227,39.1474945040213
"240317007102",984,59.2479674796748,53.3536585365854,42.2764227642276,-77.1534760368746,39.1442615015354
"240317007103",1338,54.6337817638266,76.831091180867,39.8355754857997,-77.148653587961,39.1398148088371
"240317007104",2040,40.6862745098039,46.8627450980392,17.9411764705882,-77.160401462301,39.1546298372418
"240317007105",1088,46.1397058823529,72.9779411764706,36.2132352941176,-77.1569712913002,39.1493610673723
"240317007111",2752,45.5668604651163,44.7674418604651,25.9084302325581,-77.1653266390692,39.1365042762884
"240317007112",2605,54.5873320537428,56.1228406909789,23.1094049904031,-77.1587873029889,39.1275360021891
"240317007113",1124,49.1992882562278,71.44128113879,33.8078291814947,-77.172363691783,39.1402448065427
"240317007131",1668,52.3980815347722,45.6235011990408,29.8561151079137,-77.2003541595114,39.1623983752435
"240317007132",1915,43.5509138381201,34.7780678851175,22.8198433420366,-77.2016186183702,39.1541086436682
"240317007133",2545,48.2121807465619,41.8074656188605,12.8487229862475,-77.2011647786042,39.1577981662918
"240317007151",1967,49.9745805795628,71.4794102694459,24.9618708693442,-77.1845334697918,39.1779855940337
"240317007152",2019,60.0297176820208,38.0881624566617,25.7057949479941,-77.1845383013632,39.1695949503942
"240317007153",688,57.5581395348837,40.1162790697674,25.5813953488372,-77.1892390845511,39.1636361405932
"240317007154",1882,48.9373007438895,24.3358129649309,23.3262486716259,-77.185874122428,39.1639136296151
"240317007161",2231,48.7225459435231,44.7333034513671,36.665172568355,-77.1754373801966,39.1553002463993
"240317007162",4251,55.4457774641261,50.2705245824512,29.0049400141143,-77.168344700012,39.1611146877185
"240317007163",1873,56.2733582487987,51.2546716497597,39.8825413774693,-77.1780871861661,39.1625103708021
"240317007171",2419,53.8238941711451,37.8255477470029,17.6105828854899,-77.1961467009457,39.1331857898877
"240317007172",1551,47.7756286266925,24.6937459703417,11.0251450676983,-77.1990608643827,39.138915950602
"240317007173",2585,52.8046421663443,43.3655705996132,20.2707930367505,-77.1999148881521,39.1292459336121
"240317007174",869,39.355581127733,42.8078250863061,31.7606444188723,-77.1884889378606,39.1250119606066
"240317007181",4606,52.6052974381242,59.1619626574034,21.993052540165,-77.181054491554,39.1181587946891
"240317007182",1564,58.8235294117647,54.0281329923274,32.9923273657289,-77.1839833765068,39.1133866629579
"240317007191",2491,54.6366920915295,54.1148133279807,14.8133279807306,-77.1830961793012,39.142898866285
"240317007192",3721,47.755979575383,53.2383767804354,17.1728030099436,-77.1892209136625,39.1507747544805
"240317007193",3383,53.7392846585871,36.5356192728348,13.2426840082767,-77.1881328414469,39.1444230072577
"240317007201",1402,54.564907275321,37.660485021398,28.2453637660485,-77.1819059908411,39.1525850915793
"240317007202",2174,48.2520699172033,54.1858325666973,18.4452621895124,-77.1753991190295,39.1469634640446
"240317007211",1375,55.5636363636364,29.5272727272727,24.5090909090909,-77.2060745968787,39.1590499954962
"240317007212",1921,45.4450806871421,66.6840187402395,21.603331598126,-77.2053594518355,39.1632397780982
"240317007221",3136,52.327806122449,39.030612244898,19.3877551020408,-77.2217069994484,39.1596538628666
"240317007222",602,56.8106312292359,32.3920265780731,14.2857142857143,-77.2127307218021,39.1567713957303
"240317007223",1465,53.9931740614335,47.3720136518771,20.1365187713311,-77.2117919450573,39.1620386611389
"240317007231",1560,58.0769230769231,46.8589743589744,38.7820512820513,-77.2053683402879,39.146281047716
"240317007232",1315,67.0722433460076,91.254752851711,95.7414448669202,-77.1967638921101,39.1493610229982
"240317007233",860,48.0232558139535,56.2790697674419,22.906976744186,-77.1944902724165,39.1449378775789
"240317007241",3568,46.5807174887892,37.4159192825112,17.4887892376682,-77.2079169662862,39.1397253619635
"240317008101",700,60.7142857142857,65.7142857142857,49.4285714285714,-77.2048709740278,39.1931718348983
"240317008102",2776,50.9365994236311,46.0374639769452,19.9207492795389,-77.2097178560597,39.1863527267486
"240317008103",1684,50.5344418052256,58.7885985748218,29.9287410926366,-77.2079221360266,39.1819988512058
"240317008111",1452,46.0055096418733,30.3719008264463,25.5509641873278,-77.1919348494798,39.1875317605394
"240317008112",1266,54.2654028436019,29.2259083728278,20.9320695102686,-77.1906522905348,39.1829079965482
"240317008113",1634,52.6927784577723,50.9791921664627,20.8690330477356,-77.1950485163179,39.1797064219581
"240317008121",2604,53.6098310291859,45.3533026113671,31.5284178187404,-77.1974110993017,39.1736438911559
"240317008122",1456,51.3049450549451,68.543956043956,38.9423076923077,-77.1973303766341,39.1662377594124
"240317008131",1251,50.4396482813749,46.5227817745803,23.021582733813,-77.2205114337325,39.1706161437165
"240317008132",1225,54.3673469387755,54.6122448979592,24.3265306122449,-77.2068253437467,39.1749464237795
"240317008133",1262,52.3771790808241,62.9952456418384,36.7670364500792,-77.2145054130153,39.175195732937
"240317008134",2201,53.8391640163562,59.3820990458882,21.2630622444343,-77.2102090639728,39.1679280167536
"240317008151",2756,61.5747460087083,55.0072568940493,25.7982583454282,-77.2737263800154,39.1665464263833
"240317008152",3207,43.1867789211101,60.4303086997194,15.9027128157156,-77.2600973617849,39.1603124701108
"240317008153",395,54.9367088607595,43.7974683544304,41.2658227848101,-77.265782528614,39.159782589208
"240317008154",1466,39.6316507503411,48.3628922237381,33.4242837653479,-77.2711191121817,39.1602220979079
"240317008161",2246,45.5476402493321,21.193232413179,10.3294746215494,-77.2055826121433,39.1263402769921
"240317008162",2440,44.9180327868852,41.9672131147541,26.2704918032787,-77.208787216856,39.119396389481
"240317008163",1676,49.0453460620525,54.5942720763723,28.4606205250597,-77.2125404944669,39.1054130912318
"240317008164",1887,55.431902490726,76.9475357710652,13.3015368309486,-77.2118591648462,39.1231061037067
"240317008171",1521,52.7284681130835,49.7041420118343,31.7554240631164,-77.1952848878989,39.1134964947643
"240317008172",1854,54.6925566343042,58.5221143473571,26.7529665587918,-77.2023530956193,39.1159990929531
"240317008173",4433,50.6203473945409,49.5150011279043,21.9039025490638,-77.2011137877174,39.1058363818666
"240317008181",1266,50.2369668246445,25.9873617693523,12.7172195892575,-77.265920937178,39.1735933429522
"240317008182",2043,47.4302496328928,65.2471855115027,15.5163974547234,-77.2565744525118,39.1785458080271
"240317008183",1102,53.2667876588022,63.2486388384755,26.2250453720508,-77.2586060002402,39.1679245614947
"240317008184",2127,48.8951574988246,31.6878232251998,11.1424541607898,-77.2617066663462,39.1664377300093
"240317008191",1535,45.7328990228013,66.9055374592834,19.1530944625407,-77.2437697559382,39.1627494400458
"240317008192",1607,47.1686372121966,27.4424393279403,9.70752955818295,-77.2563838894884,39.1709175963282
"240317008193",2504,49.5607028753994,45.2875399361022,31.8690095846645,-77.2493142869049,39.1677179212883
"240317008194",1314,45.8143074581431,32.0395738203957,26.7123287671233,-77.2535554556171,39.1731048493225
"240317008201",2685,51.6201117318436,32.7001862197393,21.7132216014898,-77.2327513305908,39.1436283210299
"240317008221",1886,57.6882290562036,43.796394485684,21.6330858960764,-77.2272041594056,39.1383048319263
"240317008231",2735,46.508226691042,54.2961608775137,26.0329067641682,-77.236168383364,39.1312978465452
"240317008232",693,53.5353535353535,57.8643578643579,39.5382395382395,-77.2374889375152,39.1364571769186
"240317008241",2722,54.3350477590007,64.6583394562821,23.5855988243938,-77.2450025516808,39.12010481664
"240317008261",887,60.7666290868095,72.71702367531,44.1939120631342,-77.2376256439069,39.124666985744
"240317008262",2482,50.1208702659146,75.1410153102337,26.3900080580177,-77.2366231211648,39.1162749533475
"240317008263",2371,47.574862927035,73.8928722058203,28.2159426402362,-77.2299913182183,39.1160543694622
"240317008281",2209,52.6935264825713,67.9945676776822,39.1579900407424,-77.225269706132,39.1087599894623
"240317008291",1500,53.4,42.4666666666667,25.1333333333333,-77.2197883443088,39.1298545419003
"240317008292",1762,50.5107832009081,55.1645856980704,35.0170261066969,-77.2197460189834,39.1156993207539
"240317008301",2845,52.1968365553603,36.0281195079086,17.5395430579965,-77.2460608365466,39.1850369278382
"240317008321",3434,46.2434478741992,45.2533488642982,21.2288875946418,-77.2381614429634,39.1700352598424
"240317008331",1678,54.3504171632896,50.953516090584,22.6460071513707,-77.2309040060313,39.1726865887601
"240317008332",2212,50.0904159132007,38.245931283906,30.4701627486438,-77.2284743039813,39.1809801676856
"240317008341",942,51.4861995753716,60.7218683651805,27.1762208067941,-77.2270509257716,39.1890223100232
"240317008342",2285,45.8205689277899,40.3938730853392,16.6739606126915,-77.2382441198224,39.1894133336441
"240317008343",1880,56.1170212765958,32.8191489361702,20.2127659574468,-77.2361030054328,39.1843020296663
"240317008351",1425,51.5789473684211,65.9649122807018,36.5614035087719,-77.2224215957661,39.1985724505123
"240317008352",3411,50.9527997654647,34.740545294635,31.8381706244503,-77.2385153917893,39.2031427758864
"240317009011",2762,62.961622013034,56.2273714699493,37.9435191889935,-77.1549300872604,39.0905207490115
"240317009012",1531,60.6792945787067,47.8772044415415,31.7439581972567,-77.1485291990676,39.0810988534504
"240317009021",2727,53.0986431976531,30.3630363036304,23.8357169050238,-77.1466445340955,39.0926071949275
"240317009022",1515,53.4653465346535,71.7491749174918,27.7227722772277,-77.1403130832189,39.0850182458184
"240317009031",2424,47.2772277227723,42.2442244224422,17.8217821782178,-77.1277076688349,39.0937516289951
"240317009041",1834,54.4165757906216,46.3467829880044,22.6281352235551,-77.1258708702097,39.063809963117
"240317009042",1590,54.9056603773585,15.4088050314465,12.0754716981132,-77.1373280606198,39.0747097982117
"240317009051",1520,49.671052631579,30.9210526315789,11.0526315789474,-77.1336285064454,39.0583257224829
"240317009052",2349,51.3409961685824,51.0004257130694,27.2456364410387,-77.1297108296773,39.0566174519619
"240317010011",2715,50.1657458563536,49.8342541436464,24.2357274401473,-77.1457537601004,39.0732881345524
"240317010012",2416,48.4685430463576,68.3774834437086,32.6986754966887,-77.1562494377268,39.0730465426062
"240317010013",569,51.6695957820738,85.9402460456942,44.6397188049209,-77.1432356112677,39.062840989761
"240317010021",986,51.6227180527383,79.1075050709939,30.9330628803245,-77.1591765364251,39.0636761484743
"240317010022",1941,56.6718186501803,81.7104585265327,41.8856259659969,-77.1669317759002,39.0625848215642
"240317010023",1018,51.4734774066798,75.7367387033399,34.6758349705305,-77.1730744350095,39.063293861666
"240317010041",1580,47.9746835443038,65.1898734177215,25.8860759493671,-77.1647886471899,39.1026221373989
"240317010042",1622,51.233045622688,78.1134401972873,27.9901356350185,-77.1735861286093,39.0983638610628
"240317010043",1730,53.9306358381503,70.1734104046243,19.9421965317919,-77.1601130611367,39.0980234353924
"240317010044",1086,48.2504604051565,64.4567219152855,39.963167587477,-77.1673810229433,39.0915489749057
"240317010051",2507,50.5783805345034,64.2201834862385,33.8252891902672,-77.1658983523464,39.083310587038
"240317010052",832,51.0817307692308,60.9375,30.7692307692308,-77.1576802180299,39.0820813683085
"240317010061",1626,52.3370233702337,56.7035670356704,39.0528905289053,-77.1844869017899,39.0883589707888
"240317010062",2266,51.9858781994704,73.6981465136805,34.6866725507502,-77.1741479571602,39.0771911157053
"240317010063",1564,55.306905370844,70.843989769821,45.3324808184143,-77.189221947513,39.0811845396936
"240317010071",2564,53.393135725429,53.6271450858034,26.8720748829953,-77.1844954318043,39.0948521419223
"240317010072",763,59.3709043250328,58.5845347313237,38.5321100917431,-77.1862501305831,39.1037441335582
"240317011011",903,47.5083056478405,48.5049833887043,40.4208194905869,-77.133929703044,39.0815671057078
"240317011012",1452,52.2038567493113,49.3112947658402,28.3746556473829,-77.1129904009685,39.0806741685163
"240317011013",651,50.5376344086022,76.6513056835637,30.8755760368664,-77.1138237593733,39.0772983069443
"240317011014",820,39.390243902439,66.0975609756098,38.1707317073171,-77.1224681046378,39.0798368894619
"240317011015",1106,54.249547920434,54.9728752260398,16.1844484629295,-77.1278790024834,39.0807631498331
"240317011021",1611,45.6238361266294,75.1086281812539,14.95965238982,-77.1339649570555,39.077269614666
"240317011022",2929,52.2703994537385,60.7715944008194,20.3141003755548,-77.1178341866071,39.0692196020229
"240317011023",1065,45.9154929577465,52.3004694835681,28.075117370892,-77.1249633941967,39.069215550926
"240317011024",464,58.8362068965517,69.1810344827586,25.4310344827586,-77.1219925392989,39.0749319866266
"240317011025",561,46.7023172905526,65.9536541889483,45.4545454545455,-77.1281036732099,39.073224978424
"240317012011",2077,46.7982667308618,59.6051998074145,21.039961482908,-77.1002088610944,39.0565188025911
"240317012012",1855,52.2911051212938,65.1212938005391,27.9784366576819,-77.0984504201619,39.0508572433629
"240317012013",1711,46.990064289889,77.7323202805377,34.3074225599065,-77.0929379381435,39.0429676587399
"240317012021",1383,50.1807664497469,93.8539407086045,40.057845263919,-77.0985042026486,39.0388053243235
"240317012022",1263,51.3855898653998,86.2232779097387,25.3365003958828,-77.1025962939202,39.0371398840104
"240317012051",2425,50.4329896907217,77.6494845360825,31.7938144329897,-77.1372573261841,39.0426485239234
"240317012052",3100,52.6774193548387,73.0645161290323,39.5483870967742,-77.1357179236566,39.0490045636088
"240317012053",762,49.2125984251969,76.9028871391076,15.2230971128609,-77.1352287509047,39.0276333174883
"240317012054",815,53.0061349693252,73.0061349693252,53.9877300613497,-77.1346214296666,39.0344572256287
"240317012061",1481,57.8663065496286,78.0553679945982,39.9054692775152,-77.1556397450461,39.0467925138604
"240317012062",1920,51.1979166666667,82.6041666666667,36.5625,-77.1708088285051,39.0529148641879
"240317012063",741,57.4898785425101,60.3238866396761,47.3684210526316,-77.1788807415964,39.0472072580543
"240317012064",2156,53.5250463821892,54.1280148423006,26.530612244898,-77.1684109798576,39.0460067557646
"240317012101",986,53.9553752535497,76.5720081135903,43.2048681541582,-77.1784330914958,39.0691506781647
"240317012102",1879,48.5896753592336,65.3539116551357,34.9121873336881,-77.189988548599,39.0625051899564
"240317012103",1183,52.4091293322062,80.3043110735418,43.279797125951,-77.1819553378109,39.0609382127206
"240317012111",2123,51.3424399434762,61.4696184644371,34.8563353744701,-77.1455859121994,39.1079084959801
"240317012112",3910,56.5473145780051,29.616368286445,21.6368286445013,-77.1634368102676,39.1113032257479
"240317012113",763,41.0222804718218,66.5792922673657,30.0131061598952,-77.1754351610136,39.1069935889965
"240317012121",923,49.6208017334778,83.5319609967497,38.8949079089924,-77.1253319143864,39.1171877846926
"240317012122",728,53.4340659340659,58.9285714285714,31.1813186813187,-77.1355283150927,39.1352598494416
"240317012123",1015,46.4039408866995,83.0541871921182,45.1231527093596,-77.1423750008485,39.1266640976111
"240317012131",1239,60.6941081517353,55.6093623890234,35.3510895883777,-77.1172641470302,39.0373653066701
"240317012132",998,56.0120240480962,80.060120240481,17.3346693386774,-77.1168190902652,39.033065345431
"240317012133",2251,53.2652154597956,59.7512216792537,28.1652598844958,-77.1101705391184,39.0329184642322
"240317012134",1155,60.2597402597403,81.5584415584416,36.4502164502165,-77.1187039413952,39.0423519071896
"240317012135",1249,67.093674939952,76.7814251401121,30.5844675740592,-77.1132683562658,39.0425427420593
"240317012141",2510,47.6892430278884,65.2589641434263,21.593625498008,-77.1007775462414,39.0309981319776
"240317012142",1309,45.3781512605042,73.7967914438503,25.362872421696,-77.0954642969132,39.0274909349514
"240317012151",961,60.3537981269511,77.8355879292404,41.3111342351717,-77.1051313029031,39.0276730539328
"240317012152",964,65.4564315352697,81.5352697095436,43.2572614107884,-77.1051577308179,39.0241007111107
"240317012153",2678,56.3853622106049,61.613144137416,18.4839432412248,-77.1166409342816,39.0297739018287
"240317012154",1100,61.4545454545455,62.8181818181818,35.1818181818182,-77.1066033997998,39.0270653866512
"240317012161",458,65.2838427947598,45.1965065502183,29.4759825327511,-77.1113184430878,39.0518730168871
"240317012162",2173,54.3948458352508,58.9967786470318,42.7059364933272,-77.1189497928066,39.0491884098978
"240317012163",639,49.1392801251956,23.7871674491393,16.4319248826291,-77.1088503414804,39.0479939748403
"240317012164",1010,63.6633663366337,58.4158415841584,35.1485148514851,-77.1139967972052,39.0515029026992
"240317012181",2625,53.4095238095238,52.7619047619048,39.8857142857143,-77.1226509599641,39.0546969290525
"240317012183",530,52.6415094339623,60.9433962264151,41.3207547169811,-77.1180637306696,39.056375793212
"240317012191",4180,51.3397129186603,46.1961722488038,15.5741626794258,-77.1091558070558,39.0618308395578
"240317012201",1358,45.2135493372607,67.59941089838,41.9734904270987,-77.2000446949163,39.0691989673988
"240317012202",2466,49.7566909975669,33.2522303325223,32.0762368207624,-77.2166304858524,39.0721292943669
"240317012211",1834,51.4721919302072,62.9770992366412,36.8047982551799,-77.2031184844239,39.0849871621396
"240317012212",2632,55.661094224924,35.6003039513678,29.9392097264438,-77.2086089654238,39.0893992250546
"240317013031",1161,54.1774332472007,74.6770025839793,26.8733850129199,-77.091861223194,39.1060793251996
"240317013032",2240,53.4821428571429,83.2142857142857,41.9642857142857,-77.1057459106251,39.104830392533
"240317013041",2405,47.9002079002079,79.3762993762994,28.3160083160083,-77.0834192484777,39.1768143012271
"240317013042",747,44.8460508701473,100,46.7202141900937,-77.0786042079716,39.1654997666945
"240317013043",1167,61.6109682947729,62.382176520994,33.5904027420737,-77.0674478413777,39.1619048015977
"240317013044",1728,55.0347222222222,96.7013888888889,36.6898148148148,-77.0662955789664,39.1715106661586
"240317013061",1294,45.3632148377125,80.757341576507,39.4126738794436,-77.095757538671,39.1521262908231
"240317013062",1514,45.9048877146631,91.6116248348745,40.885072655218,-77.094933507789,39.1362411628262
"240317013071",4409,51.4629167611703,60.2630982082105,28.8500793830801,-77.1135772015387,39.1525628574386
"240317013081",1543,51.2637718729747,53.2728451069345,43.0330524951393,-77.0526465757541,39.1282601739574
"240317013082",1845,51.3279132791328,65.7452574525745,40.1084010840108,-77.0868588321112,39.1192196639655
"240317013121",1571,52.8962444302992,72.0560152768937,35.3278166772756,-77.0875405304659,39.1613271081115
"240317013122",1705,54.7214076246334,61.58357771261,30.4985337243402,-77.0820293554315,39.1555646015075
"240317013123",2290,44.8471615720524,59.1703056768559,18.1659388646288,-77.0771377516202,39.1506098887842
"240317013124",1221,44.7993447993448,98.3619983619984,40.7862407862408,-77.0752744742267,39.1454558309832
"240317013131",2152,52.6022304832714,66.1245353159851,38.0111524163569,-77.0820784282686,39.1411130872721
"240317013132",1644,52.6155717761557,64.6593673965937,23.5401459854015,-77.0766169734047,39.1331737070155
"240317013141",1748,50.3432494279176,57.5514874141876,28.8901601830664,-77.0612031406995,39.1430227618904
"240317013142",1357,48.3419307295505,51.2896094325719,30.2137067059691,-77.0623194318558,39.1480222059328
"240317013151",1889,55.9025939650609,63.4727368978295,39.862361037586,-77.0583736933858,39.1606537340061
"240317013152",2534,51.0655090765588,51.6969218626677,28.0189423835833,-77.0529321566074,39.1568103671602
